borough,ownername,lotarea,bldgarea,assesstot,bbl,latitude,longitude
MN,287 EAST 10TH LLC,9067.0,50000.0,1956150.0,1004380032,40.7281370215333,-73.982429162814
MN,279 E. 10TH LLC,2369.0,7755.0,1030050.0,1004380038,40.728252333028294,-73.98263839531191
MN,JUPITER-10,2369.0,9350.0,2207700.0,1004380053,40.728754795204296,-73.9838180831084
MN,422 EAST 14 STREET ASSOCIATION LLC,2581.0,9000.0,1628550.0,1004410018,40.7306318793261,-73.9816275045675
MN,EV DYNASTY LLC,2581.0,8900.0,1773450.0,1004410019,40.7305989295726,-73.9815481352731
MN,EASTSIDE CHURCH OF CHRIST,1440.0,3897.0,296100.0,1004450002,40.725637411265,-73.98951201075491
MN,RMH ASSETS LLC,578.0,6775.0,2051550.0,1004440043,40.7242511927815,-73.9883072355974
MN,74 SECOND AVENUE REALTY ASSOCIATES INC.,2400.0,7228.0,2188350.0,1004460002,40.726216507854,-73.9890068177038
MN,80 SECOND AVENUE OWNERS CORP.,2466.0,8727.0,2709000.0,1004460005,40.726389415404206,-73.98888051337491
MN,SELF-RELIANCE NY FED CREDIT UNION,3250.0,11924.0,1324350.0,1004480003,40.7274817434974,-73.9880324653719
MN,HOPPER HOME LLC,3250.0,5476.0,834300.0,1004480004,40.7275448680078,-73.9879855507802
MN,QUAD REALTY LLC,1967.0,7408.0,2242800.0,1004480053,40.7273252852409,-73.98796394278341
MN,ORGANIZATION FR ETAL,7634.0,31940.0,2952900.0,1004500003,40.7286289498203,-73.9870905709748
MN,VILLAGE JV 143 FIRST AVENUE LLC,2342.0,5980.0,1328400.0,1004500030,40.7281703605765,-73.98529749543941
MN,KUSHNER VILLAGE 329 EAST 9TH LLC,2306.0,6510.0,2020500.0,1004510044,40.7287193473533,-73.9855787988106
MN,VILLAGE JV 338 EAST 11TH  LLC,2369.0,9515.0,1670850.0,1004520027,40.72941639591671,-73.98465498867759
MN,173 1ST AVE. NYC LLC,1483.0,5759.0,1279350.0,1004520032,40.7292791266452,-73.9844204979048
MN,"EAST VILLAGE AT FIRST AVENUE PARTNERS, L .P.",2317.0,10212.0,3169800.0,1004520035,40.729133678863,-73.98460093334809
MN,"EAST VILLAGE AT FIRST AVENUE PARTNERS, L .P.",2325.0,10212.0,2268450.0,1004520036,40.7290760447757,-73.9846442429743
MN,174 SECOND EQUITIESCP,2575.0,12059.0,2204550.0,1004530001,40.730349783354505,-73.98599337684179
MN,324-6 E 13 LLC,2719.0,10310.0,1242000.0,1004540022,40.7309863678526,-73.9844453556581
MN,198-200 WS LLC,6180.0,24747.0,3370500.0,1004540004,40.7311347088924,-73.9853942610936
MN,12TH & 1ST DE LLC,1295.0,3336.0,1154250.0,1004540043,40.7303275171818,-73.9836553369905
MN,885 3RD AVENUE REALTY OWNER LLC,26108.0,554180.0,142123500.0,1013270001,40.757884480227,-73.9687770799069
MN,219 FIRST AVENUE HOLDINGS LLC,1218.0,6655.0,1478250.0,1004550042,40.730854452094896,-73.98325109808471
MN,SOAM INC.,1204.0,3954.0,1061550.0,1004550041,40.7309093414153,-73.9832113949142
MN,HING SING TRADING INC,3504.0,7014.0,999450.0,1004570033,40.7246027582205,-73.9909300324758
MN,32-34 E 2ND ST (HDFC),3263.0,14376.0,909000.0,1004580032,40.7252120606095,-73.9905114428453
MN,COOPER SQUARE HOUSING DEVELOPMENT FUND,2404.0,12900.0,410400.0,1004600048,40.726721644436395,-73.9901251828031
MN,COOPER SQUARE MUTUAL HOUSING ASSOC,2500.0,13200.0,1297800.0,1004600052,40.7268589084569,-73.9904354423433
MN,COOPER SQUARE MUTUAL HOUSING ASSOC,2500.0,13200.0,1198800.0,1004600053,40.726891852101396,-73.99051481157709
MN,"99 SECOND REALTY, L.L.C.",2456.0,8379.0,1861200.0,1004610029,40.7273775367782,-73.9889741547735
MN,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,18175.0,180000.0,63421650.0,1004620001,40.728505747686896,-73.9902620222281
MN,NASHER REALTY CORP.,1195.0,4675.0,1363050.0,1004620022,40.728041734454,-73.9886312877638
MN,117 2 AVE CORP,1517.0,6170.0,1656450.0,1004620023,40.728000545159794,-73.98845089642079
MN,SECOND AT ST MARKS PARTNES L.P.,4000.0,17518.0,3301200.0,1004630028,40.7286070968679,-73.98806473527421
MN,"63RD STREET YOUNG, LLC",2510.0,9459.0,1657800.0,1013780006,40.766709274126704,-73.9704660630386
MN,"VK REALTY,",2104.0,9180.0,980550.0,1004640033,40.7292630651288,-73.9877940151048
MN,"SENYAR HOLDING, LLC",12077.0,59225.0,3954150.0,1004670031,40.7309701460276,-73.9863937486751
MN,216 EAST 12TH ST OWNERS CORP,2272.0,6560.0,1858950.0,1004670017,40.731370990443395,-73.9873606510007
MN,"UKRANIAN CONGRESS COMMITTEE OF AMERICA,  INC.",2879.0,7682.0,634050.0,1004680036,40.7315711936099,-73.9859462140161
MN,870 MADISON LLC,2510.0,11550.0,11433150.0,1013850056,40.7709789282126,-73.9662365128863
MN,230 EAST 14TH STREET LLC,4784.0,19450.0,2725200.0,1004690021,40.732573063032206,-73.98622744348391
MN,210 GRAND ST. REALTYCP,2339.0,6073.0,1838700.0,1004700030,40.7191711732311,-73.99612194889849
MN,JING CHENG REALTY INC.,2581.0,10866.0,718650.0,1004700039,40.7192123119058,-73.99524893353109
MN,116 ELIZABETH & 132 BOWERY LLC,2435.0,6214.0,1644750.0,1004700060,40.7189625266826,-73.9949639605666
MN,130 BOWERY ACQUISITION LLC,15002.0,32700.0,8372700.0,1004700061,40.7188939198082,-73.9952489562278
MN,THIRTEEN MON LLC,2522.0,11652.0,1748250.0,1004710021,40.719794269608606,-73.9974025833515
MN,377 BROOME ST CORP,2920.0,9635.0,1275750.0,1004710040,40.7200824451094,-73.9964898648237
MN,375 BROOME ST INC,2875.0,13473.0,873900.0,1004710041,40.7200522501999,-73.99640689306091
MN,5 G'S REALTY CORP,2495.0,6351.0,1922850.0,1004710057,40.7194429285996,-73.99692279899779
MN,"151 MOTT STREET    ,",4747.0,22248.0,3193650.0,1004710052,40.7193166591388,-73.9965512326087
MN,"ATLANTICO, INC.",1250.0,7500.0,1646550.0,1004740021,40.7214136973391,-74.00146468997721
MN,THE RUDOLF STEINER SC,2554.0,12033.0,3787650.0,1013930013,40.776028242277704,-73.9629663870353
MN,REPUBLIC OF FRANCE,2000.0,0.0,482400.0,1013930004,40.7764813627675,-73.9637171386793
MN,WOOSTER 41 LLC,6230.0,18500.0,2394000.0,1004750022,40.7225939177501,-74.0028392399647
MN,UNAVAILABLE OWNER,3096.0,14216.0,5216850.0,1004757507,40.7227887882936,-74.00312064771391
MN,UNAVAILABLE OWNER,3392.0,18205.0,6911099.0,1004757511,40.7224100390261,-74.0018543396636
MN,UNAVAILABLE OWNER,4833.0,26844.0,2995650.0,1004757513,40.722248095937,-74.0019950337397
MN,521 BROOME STREET LLC,2420.0,16940.0,4310100.0,1004760023,40.7236670833531,-74.0040081911011
MN,IS-ILA REALTY CORP,1210.0,5200.0,1626750.0,1004760025,40.7236314049744,-74.0039071724919
MN,NAGIN COMPANY,1700.0,8400.0,2959200.0,1004760081,40.722585655334896,-74.0038133116532
MN,101 LIMITED PARTNERSHIP,30912.0,402111.0,84976200.0,1004770011,40.7233788251853,-74.0054368297612
MN,CHELSEA 18 PARTNERSL.P.,2350.0,12000.0,2117700.0,1004790011,40.7211885434105,-73.99537145100241
MN,344 BROOME STREET LL,4862.0,4862.0,2194650.0,1004780042,40.7197914286713,-73.9946247907735
MN,NEW YORK CITY HLT HSPTL,6425.0,8682.0,1172250.0,1004800021,40.721517933769796,-73.9958801020427
MN,PARK LANE MANAGEMENTCORP.,4170.0,21295.0,2379150.0,1004800004,40.720938807335,-73.99640684526409
MN,"KENMARE AND MULBERRY ASSOCIATES, LLC",11362.0,2204857.0,8744101.0,1004807504,40.7213477710815,-73.99624087328341
MN,RECHERCHE REALTY CORP,6114.0,31365.0,3857400.0,1004820001,40.72153721267279,-73.99863271297991
MN,YING WEE CORP,3925.0,17509.0,1926450.0,1004810035,40.720741200699,-73.9969624223725
MN,62 GREENE ST OWNERS CORP,4800.0,23319.0,7369650.0,1004850003,40.7229315553172,-74.0007864770622
MN,462-464 BROOME ST ETC,2525.0,12625.0,4447350.0,1004850039,40.7226186513065,-74.00099211090209
MN,GOTTDIENER RESIDENCE LLC,2008.0,5200.0,547920.0,1014160116,40.7623899860111,-73.964096627494
MN,UNAVAILABLE OWNER,2483.0,12495.0,5404950.0,1004857503,40.7231346684614,-74.00061330966999
MN,UNAVAILABLE OWNER,2500.0,16187.0,7247250.0,1004857504,40.722978218500295,-74.0002994387242
MN,WOOSTER REALTY LLC,5862.0,14600.0,4614300.0,1004860005,40.7234091366146,-74.0014611261138
MN,ROPEELA REALTY CORP,2500.0,12945.0,4559850.0,1004860021,40.7235848071305,-74.00086585479421
MN,MIRMA LLC,2036.0,6435.0,1876050.0,1014290035,40.7709872312857,-73.9580880692876
MN,SF ACQUISITION LLC,1968.0,9620.0,3245850.0,1004880022,40.724405468521795,-74.0023703066876
MN,170 SPRING ST LLC C/O,5577.0,24108.0,5482350.0,1004880017,40.7245783876434,-74.0023991750946
MN,SCAN ENTERPRISES CORP,3863.0,16900.0,5833350.0,1004880025,40.724205097607204,-74.0025398643698
MN,SULLIVAN SPRING REALTY LLC,2780.0,9110.0,780300.0,1004890005,40.7242160379884,-74.00391803005529
MN,"WONG, MIKE",2500.0,12729.0,2827350.0,1004920028,40.721828000692604,-73.9938453777422
MN,BOWERY REALTY ASSOCIATES LLC,2500.0,7225.0,1689300.0,1004920029,40.721762128029,-73.9938742448626
MN,228 MOTT ST. LLC,2457.0,8010.0,1334700.0,1004930009,40.7223385783529,-73.9949240211862
MN,"STUART, JONATHAN",2300.0,10095.0,1096200.0,1004930010,40.722407196032705,-73.9948951546434
MN,HOP HING REALTY CORP,2825.0,15534.0,2793150.0,1004930013,40.7227667591911,-73.99489151941759
MN,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,20110.0,0.0,6793650.0,1004930030,40.722190353970106,-73.99475808044541
MN,"20-22 PRINCE, LLC",5750.0,22902.0,4517550.0,1004930017,40.7226212711235,-73.9945451936586
MN,AGHAJUN HOLDINGS LLC,2458.0,9875.0,1549350.0,1004940007,40.7226460237939,-73.9957249021735
MN,"MULBERRY 238 REALTY, LLC",2475.0,6375.0,1711350.0,1004940008,40.7227118970484,-73.9956996441804
MN,MULBERRY REALTY,2481.0,10995.0,1406700.0,1004940009,40.7227777701612,-73.9956707784529
MN,248 MULBERRY LLC,896.0,4140.0,1111500.0,1004940012,40.72302479838479,-73.995670762406
MN,"YUNG, YIN MEI",2467.0,5365.0,935100.0,1004940027,40.7224401552799,-73.99542187140601
MN,STELLAR 454 W 58 LLC,2575.0,9170.0,924750.0,1004940028,40.7223742820839,-73.99544712957059
MN,"MOTT REALTY ASSOCIATES,",2479.0,9625.0,1090800.0,1004940030,40.7222425356735,-73.99549764574999
MN,"560 ASSOCIATES, L.L.C.",21150.0,122454.0,48546450.0,1004970018,40.723867493209994,-73.99749622593279
MN,NAME NOT ON FILE,3687.0,20756.0,6319797.0,1004987501,40.724358822587206,-73.99852442198392
MN,156 PRINCE STREET LLC,4320.0,15000.0,4043700.0,1005020020,40.7257641396728,-74.0013637658976
MN,SULLIVAN PROPERTIESLP,2500.0,10210.0,1791450.0,1005030011,40.726002915619205,-74.00244612854921
MN,SULLIVAN PROPERTIESLP,2517.0,5825.0,1056150.0,1005030010,40.7259452747184,-74.0024930285627
MN,GERALD GEHMAN,1167.0,3536.0,407760.0,1015050014,40.7856048584346,-73.955839992352
MN,THOMPSON APT CORP,2483.0,11070.0,1309950.0,1005030027,40.7257943193183,-74.002186355842
MN,1453 PLEASANT STREET LLC,1478.0,3678.0,1295550.0,1005030044,40.7252865208927,-74.00300170660059
MN,TOCKWOOTEN ASSOCIATES LLC,3473.0,17494.0,2037150.0,1005030045,40.72533592374621,-74.0031063356959
MN,PRINCE STREET HOLDINGS LLC,5300.0,21740.0,3843450.0,1005040019,40.7266369417574,-74.00298372795991
MN,SANTORINI EQUITIES INC,4800.0,20732.0,2228400.0,1005040026,40.7263075751331,-74.0028177509304
MN,"BEAM, MICHAEL A",2886.0,4148.0,752820.0,1005060045,40.7265188796888,-74.00418875698308
MN,15 VANDAM LLC,2500.0,7464.0,589860.0,1005060047,40.726535341661894,-74.00436554453209
MN,JAMES E COTTRELL,2152.0,2750.0,491940.0,1005060048,40.7265435726165,-74.0044521343951
MN,260 ELIZABETH STREET OWNER LLC,2112.0,7804.0,2362950.0,1005070017,40.7238398862488,-73.99344473256609
MN,260 ELIZABETH STREET OWNER LLC,2093.0,7545.0,2147400.0,1005070018,40.7239002694771,-73.9934194724088
MN,266 ETON HOLDING CORP,1613.0,5164.0,706500.0,1005070031,40.7234610984218,-73.9932499528569
MN,WILLIAM GOTTLIEB,1671.0,4872.0,569700.0,1005070032,40.7234171833525,-73.99326799590109
MN,BOWERY 262 LLC,3378.0,14291.0,2396250.0,1005070033,40.7233540553956,-73.9932932562887
MN,WING YUEN REALTY INC,1980.0,5850.0,2140650.0,1005080040,40.72337057020621,-73.9941410680561
MN,WING YUEN RLTY INC,2091.0,5658.0,2070450.0,1005080041,40.723312931573204,-73.99416632711859
MN,NAME NOT ON FILE,4172.0,18030.0,2800804.0,1005087501,40.723853637496,-73.99394620747259
MN,27 PRINCE STREET LLC,2327.0,8615.0,1850850.0,1005080051,40.723082390135005,-73.99453794051409
MN,EAST YORK OWNERS INC,2596.0,9945.0,3798900.0,1015290011,40.776637194885296,-73.954268105815
MN,ELISABETH SZAMATOLSK,2596.0,9485.0,1292850.0,1015290012,40.7766014831937,-73.95419230771691
MN,288 MULBERRY STREET REALTY CORP.,1000.0,2630.0,825750.0,1005090018,40.7245261508294,-73.9949346779037
MN,"KARASS MULBERRY 290, LLC",2993.0,27043.0,8188200.0,1005090019,40.724646918082705,-73.994887767509
MN,55 HOUSTON REALTY LLC,5087.0,25480.0,2821050.0,1005090026,40.7244904480872,-73.9944801006722
MN,150 GREENE ST CORP,2500.0,12500.0,4403250.0,1005130009,40.7257092419629,-73.998434196
MN,"CONTINENTAL EAST, LLC",18408.0,267772.0,19633050.0,1015460023,40.7753485271812,-73.95090036331091
MN,138 WOOSTER ST CORP,2500.0,9925.0,1841850.0,1005140003,40.7256625908571,-73.999549019901
MN,142 WOOSTER STREET LLC,4300.0,17845.0,3914100.0,1005140005,40.7257970834396,-73.99943356785249
MN,UNAVAILABLE OWNER,3670.0,19309.0,6802200.0,1005140026,40.7258711882846,-73.9989284679307
MN,AESTHETIC REALISM FNDTN,2502.0,6859.0,853200.0,1005140024,40.72600019080139,-73.9988202300844
MN,"WEST HOUSTON SOHO COMPANY, LLC",3257.0,6250.0,2831400.0,1005150015,40.7265299341454,-73.9995814850211
MN,SALON REALITY CORP,2517.0,8700.0,906300.0,1015560036,40.7821371487604,-73.9467211553402
MN,"GERMEL REALTY,",2517.0,9550.0,1215900.0,1015570006,40.782883990304896,-73.9473163631614
MN,131 PRINCE COOPERATIVE INC,4275.0,27445.0,8672400.0,1005150039,40.7256571018998,-74.0002741958776
MN,WEST BROADWAY ARCHES INC,15322.0,86018.0,10752750.0,1005160007,40.726631488386396,-74.00076126547509
MN,SHUTTLEWORTH ARTISTS LTD,10561.0,51925.0,7379100.0,1005160026,40.7267961748892,-74.0005700485417
MN,"179 PRINCE STREET ASSOCIATES, LLC",2387.0,10395.0,1867950.0,1005170041,40.7264887482713,-74.00187610047
MN,"PRINCE STREET ASSOCIATES, INC.",2388.0,10680.0,2081700.0,1005170042,40.7265271736057,-74.00195186719141
MN,BUSWELL MANAGEMENT CORP.,2500.0,10392.0,1902150.0,1005180007,40.7273094200869,-74.00243174478659
MN,56 MACDOUGAL LLC,4967.0,20901.0,3487950.0,1005180010,40.727512535513895,-74.00226217897391
MN,"SCHNABEL, OLATZ",2008.0,2592.0,361860.0,1005190020,40.7275426710823,-74.0042645881293
MN,LYNN GEORGIANNA,2008.0,3200.0,437520.0,1005190021,40.7275344394633,-74.0041924287598
MN,31 CHARLTON LLC,2025.0,4452.0,778800.0,1005190060,40.7272791665315,-74.00447383110891
MN,35 CHARLTON STREET LLC,2000.0,3200.0,466440.0,1005190062,40.7272928847604,-74.0046145412632
MN,23 KING LLC,1875.0,7270.0,2533050.0,1005200044,40.7279077434798,-74.0036909454788
MN,292 ELIZABETH LLC,2108.0,6678.0,2515500.0,1005210065,40.7247428905836,-73.9930874724324
MN,"COUGAR ASSOCIATES,",2500.0,11241.0,2542950.0,1005250037,40.7276909668925,-73.99997835229641
MN,"LOKEE,",1838.0,7348.0,1911600.0,1005250056,40.7272545505273,-73.9998412512129
MN,"500 LAGUARDIA PLACE, LLC",1875.0,5675.0,1718100.0,1005250053,40.727559218222204,-73.9997077565786
MN,THE 184 THOMPSON CONDOMINIUM,12500.0,98134.0,14361305.0,1005257506,40.7281026797333,-73.9996319867644
MN,MACDOUGAL & SIXTH REALTY LLC,3975.0,18634.0,2849400.0,1005260026,40.728939818184294,-74.0017102006377
MN,"MACDOUGAL BRICK PILE, LLC",2002.0,3360.0,636480.0,1005260049,40.728508895259104,-74.00143598196681
MN,30 CARMINE STREET LLC,1875.0,8445.0,2144250.0,1005270068,40.730002016463,-74.002832339452
MN,"SAMPSON, JOHN",1593.0,3600.0,645720.0,1005270085,40.7297302818476,-74.0029838664653
MN,D R M T REALTY CO,1965.0,8065.0,1299150.0,1005270086,40.7297083218154,-74.0030596347385
MN,ROSH SABABA INC,2150.0,10867.0,2763000.0,1005290031,40.7258600058731,-73.9930729251516
MN,49 BOND LLC,1932.0,6280.0,735300.0,1005290033,40.725796866581604,-73.99291057855129
MN,BOND IMMOBILIEN LP,11137.0,66905.0,19907550.0,1005300001,40.727224241593596,-73.9948154112857
MN,JORDAN REALTY LLC,3710.0,21840.0,3457350.0,1005300004,40.727361474157206,-73.9946999467602
MN,24 BOND CO,2575.0,14290.0,3663900.0,1005300056,40.7266669972506,-73.99364288870609
MN,"TWIN PARK EQUITIES,    .",2500.0,10422.0,1873800.0,1005370010,40.7291594044195,-73.9987371894608
MN,KING OF KINGS EVERYNATN,1514.0,2157.0,98100.0,1016540139,40.7903208489044,-73.9444033451884
MN,"SETTLEMENT HEALTH AND MEDICAL SERVICES,  INC.",13700.0,21945.0,3209400.0,1016550007,40.790869709498104,-73.94422592945959
MN,171 BLEECKER ST. CORP,2500.0,11310.0,2441700.0,1005400036,40.7290276623975,-74.0003932745047
MN,177 BLEECKER STREET ASSOCIATES,2500.0,9840.0,2165400.0,1005400039,40.729142941118,-74.00062418905509
MN,MYRON LEO LLC,3784.0,18935.0,3313800.0,1005400043,40.7292444951235,-74.0009164408186
MN,NEW YORK UNIVERSITY,41835.0,202521.0,19840500.0,1005410001,40.7305455117031,-73.999487649067
MN,SARAH WEILL,9375.0,45720.0,5560650.0,1005420011,40.730243581775,-74.0013566413941
MN,290 TENNANTS CORP,11250.0,54924.0,6983550.0,1005420025,40.730023998145796,-74.0016055942315
MN,197 BLEECKER STREET LLC,2016.0,4038.0,1477350.0,1005420058,40.7295079870615,-74.0013782747125
MN,223 EAST 116TH STREET CORP.,2018.0,3672.0,386100.0,1016660010,40.797758991908005,-73.9388350396233
MN,UNAVAILABLE OWNER,6625.0,50294.0,5115600.0,1005440045,40.7283384224683,-73.99159339339559
MN,RHODES 2 LLC,1944.0,6999.0,634950.0,1016760001,40.7893073820338,-73.9430499575872
MN,346 EAST 116TH STREE,1682.0,3000.0,120600.0,1016870033,40.7960558675786,-73.9362651048815
MN,NEW YORK UNIVERSITY,706.0,1400.0,334980.0,1005500018,40.7316790271208,-73.9959985433078
MN,NEW YORK UNIVERSITY,3997.0,7868.0,1129500.0,1005510007,40.732000206029994,-73.9975103530884
MN,N Y STUDIO SCHOOL,7500.0,24235.0,3567150.0,1005510028,40.732376231149296,-73.997236115513
MN,RETURN TO HOME LLC,2450.0,9603.0,4536450.0,1005510021,40.732645230508496,-73.9978675426556
MN,116 WAVERLY PLACE LLC,2138.0,7000.0,1658880.0,1005520050,40.7323817526551,-73.9994804185391
MN,NURETTIN AKGUL,2138.0,3938.0,716820.0,1005520054,40.7322500028995,-73.9992098047573
MN,83 WASHINGTON PLACE LLC,2137.0,9750.0,1273500.0,1005520070,40.7322500055415,-73.99987371308909
MN,H.S.W. L. PROPERTIES LLC,2144.0,5225.0,1651950.0,1005520071,40.7322829426506,-73.9999422688122
MN,"SANDY REALTY,",5710.0,11450.0,1584000.0,1005530019,40.732949909991795,-73.9986433035066
MN,UNAVAILABLE OWNER,5710.0,33846.0,12705302.0,1005537502,40.7327083704685,-73.9985494946452
MN,812-816 BROADWAY LLC,2508.0,8630.0,1214100.0,1005570014,40.732751936402394,-73.99090366567991
MN,812-816 BROADWAY LLC,5857.0,27000.0,3645000.0,1005570012,40.732647634596,-73.99088924704209
MN,110 E. 13TH OWNER LLC,4543.0,25850.0,3482100.0,1005580013,40.733039999916,-73.9893232171238
MN,"DAMON PROPERTIES, LLC",2500.0,7584.0,728100.0,1005580017,40.732897239367205,-73.9889696332102
MN,"CALLEN, ROBINSON TR",5168.0,14524.0,5314500.0,1005580024,40.7326446637675,-73.9883779271278
MN,BLDG MAYFAIR LLC,20040.0,184646.0,36746100.0,1005590009,40.733855213052,-73.989554016703
MN,UNIWAY PARTNERS L P,45400.0,204426.0,31406850.0,1005607503,40.731094230451795,-73.9926682699292
MN,60-62 E. ELEVENTH STREET CORP.,4019.0,25894.0,3591450.0,1005620014,40.7327136236011,-73.9924804641758
MN,BF/RF REALTY LLC,4010.0,21595.0,2781000.0,1005620018,40.732601070926705,-73.9922134688575
MN,41 EAST 11TH STREET,18375.0,191223.0,28381050.0,1005630001,40.7334080685169,-73.9928267787858
MN,VILLAGE TEMPLE,2025.0,3659.0,657450.0,1005640032,40.733893850861705,-73.9922241426478
MN,"HHLP UNION SQUARE ASSOCIATES, LLC",10764.0,88211.0,29031300.0,1005640045,40.73341336658329,-73.990225222418
MN,841-853 FEE OWNER LLC,17877.0,218953.0,62594100.0,1005650015,40.7344372347635,-73.9911524094111
MN,STERLING UNION SQ. LLC,48223.0,236215.0,92336850.0,1005650021,40.7341489712895,-73.99035140501921
MN,6 EAST 10TH STREET LLC,2307.0,7920.0,1336020.0,1005670009,40.733001960970995,-73.9950278477945
MN,6 EAST 132 ST. LLC,2498.0,9350.0,898200.0,1017560067,40.8103900872406,-73.93858501102581
MN,8 EAST 10TH STREET OWNERS CORP,2307.0,5084.0,951900.0,1005670010,40.7329690206233,-73.9949520772882
MN,THE FUNT PARTNERS LLC,2307.0,3893.0,1509300.0,1005670012,40.73290313945179,-73.99479332003459
MN,26 EAST 11TH L P,2371.0,6075.0,2354850.0,1005680016,40.733353240512294,-73.9939994682798
MN,43 TENANTS CORP,7579.0,64218.0,7547850.0,1005690001,40.7340284787983,-73.9945803427692
MN,SPECIALTY K REALTY LLC,1147.0,3854.0,1872000.0,1005700020,40.7346020364466,-73.9928266502516
MN,LUBBOCK MANAGEMENT LLC,3167.0,9786.0,1626039.0,1005700038,40.734409931533705,-73.9932885351793
MN,AUGUSTO 11 EAST 12TH STREET LLC,3167.0,7477.0,3631950.0,1005700040,40.7344785595196,-73.99344729426521
MN,UNAVAILABLE OWNER,19067.0,143044.0,25055918.0,1005707503,40.734305604618605,-73.9928519403253
MN,2305 SECOND CORP,3600.0,13950.0,535050.0,1017830023,40.798641780145005,-73.93695248226041
MN,13-14 DEVELOPMENT,3713.0,11240.0,4297050.0,1005710013,40.7352580291509,-73.9927724542247
MN,"UNIVERSITY PLACE ASSOCIATES,",10204.0,59299.0,8799750.0,1005710025,40.734827082017,-73.9924477506373
MN,406 NY LLC,1552.0,3984.0,821700.0,1005720003,40.733699232712496,-73.9991484468803
MN,GREENWICH VILLAGE PROPERTIES INC,1552.0,5292.0,1282050.0,1005720004,40.733748638011605,-73.9991123634629
MN,"61 WEST 8TH ST.,LLC",4696.0,17382.0,2602800.0,1005720010,40.733721188771206,-73.9989139085869
MN,16 WEST 9TH LLC,2082.0,4873.0,895920.0,1005720032,40.7330953524101,-73.9970592817666
MN,H-O REALTY CORPORATION,2303.0,9135.0,1042650.0,1005730008,40.7344210950293,-73.99840151644571
MN,"64 WEST 10TH ST., LLC",2024.0,4076.0,1323450.0,1005730010,40.7343579634354,-73.9982463605613
MN,"CASTEGA-60 WET 10THSTREET, LLC",3920.0,20797.0,2342250.0,1005730011,40.7343167905464,-73.99814532898242
MN,"ZACCARO, ANNE",1569.0,4216.0,898620.0,1005730059,40.7336333283352,-73.9972252385531
MN,35 WEST 9 OWNERS CORP,6440.0,41412.0,4252950.0,1005730062,40.733737634558295,-73.99746698883641
